# r	g
0.3525	0.0
0.5874999999999999	0.0
0.8225	0.0
1.0574999999999999	0.34538833136262015
1.2925	0.0
1.5274999999999999	3.6016696669496304
1.7625	0.3885618727829476
1.9974999999999998	0.46980457070320286
2.2325	1.880343841375114
2.4675	0.2960471411679601
2.7024999999999997	0.033787988937647624
2.9375	2.2070314374071427
3.1725	0.20147652662819504
3.4074999999999998	2.813723906359276
3.6424999999999996	0.025068507921480493
3.8775	0.3983254661959605
4.1125	0.3042543886458837
4.3475	1.4362596438905677
4.5825	1.1661541811555756
4.8175	1.9044551824368272
5.052499999999999	0.6128595046196619
5.2875	0.4331674079038505
5.5225	1.3896796282225603
5.757499999999999	0.5108265679519203
5.9925	1.180678177505436
6.2275	1.7403441661452936
6.4624999999999995	0.7569786835746282
6.6975	1.2224647872699224
6.932499999999999	0.26827331516986785
7.1674999999999995	1.0697276749241953
7.4025	1.5405687453352512
7.637499999999999	1.4958892266132855
7.8725	0.17386808789519217
8.1075	1.2219989332449224
8.3425	0.35775760215442926
8.577499999999999	1.3233923054915215
8.8125	0.9060929453869548
9.0475	1.6355247222684322
9.282499999999999	0.6801050225364647
9.5175	1.6855848238188762
9.7525	0.14951729227360053
9.987499999999999	1.009944045344053
10.2225	0.8171318660166034
10.4575	1.2704015085275828
10.692499999999999	1.0876751955708281
10.9275	1.448843929772166
11.1625	0.11056498730230775
11.397499999999999	1.2886257699420802
11.632499999999999	1.278000945162616
11.8675	0.0
