# r	g
0.05437499999999999	0.0
0.090625	0.0
0.126875	0.0
0.163125	0.0
0.199375	0.0
0.23562499999999997	0.0
0.271875	0.0
0.308125	0.0
0.344375	0.0
0.380625	0.0
0.416875	0.0
0.45312499999999994	0.0
0.48937499999999995	0.0
0.525625	0.0
0.561875	0.0
0.5981249999999999	0.0
0.6343749999999999	0.0
0.6706249999999999	0.0
0.7068749999999999	0.0
0.7431249999999999	0.0
0.7793749999999999	0.0
0.8156249999999999	0.0
0.8518749999999999	0.0
0.8881249999999999	0.0
0.924375	0.0
0.960625	0.5765613032763002
0.996875	0.370396958468411
1.0331249999999998	1.9657031567841112
1.069375	1.553783851202233
1.1056249999999999	1.3358578830008268
1.141875	1.6168121202986194
1.1781249999999999	2.6640088935997253
1.214375	3.192600649485185
1.2506249999999999	0.7381098810058915
1.286875	2.151954160115768
1.3231249999999999	0.976731705550262
1.359375	1.4939343991559244
1.395625	0.264569256048865
1.431875	1.289356500997633
1.468125	0.8802643766070263
1.5043749999999998	0.7363313029793713
1.540625	0.9586744807417698
1.5768749999999998	0.9366359869316142
1.613125	1.3733819808379286
1.6493749999999998	0.783532027529331
1.685625	0.6571558940568583
1.7218749999999998	0.9649815496940182
1.758125	0.8400755759077364
1.7943749999999998	0.8231043521520245
1.830625	0.9076559130785319
1.8668749999999998	0.7911391345927227
1.903125	1.067095999397089
1.9393749999999998	0.7615638398415928
1.975625	0.4672438696275827
2.011875	1.3764751834974733
2.0481249999999998	0.6309859690722932
2.0843749999999996	0.5314391143242418
2.120625	0.6964729133594053
2.156875	1.283939036707727
2.1931249999999998	1.0101735230956665
2.2293749999999997	1.159372593579986
2.265625	0.9778479703566051
2.301875	1.2030609871513351
2.338125	1.1844088788234073
2.3743749999999997	0.933061040416608
2.410625	1.1487875591595451
2.446875	1.1317684842090336
2.483125	1.0408965621192572
2.5193749999999997	1.7587193711449731
2.555625	0.8668864985430896
2.591875	1.1396829491335723
2.628125	0.8429723882384527
2.6643749999999997	1.1779631162175657
2.7006249999999996	0.9570659665123374
2.736875	0.876933196373887
2.773125	0.5325969337454276
2.8093749999999997	0.5914403046511726
2.8456249999999996	0.8434198258118276
2.881875	0.8328107713991002
2.918125	0.6326656122907641
2.9543749999999998	0.9373542660626968
2.9906249999999996	1.2963893546394385
3.026875	0.9149026668755662
3.063125	1.2054338885066633
3.0993749999999998	0.6552343855947036
3.1356249999999997	0.7654156800720056
3.171875	0.8730785449612545
3.208125	1.668878951291287
3.244375	1.3088048951467597
3.2806249999999997	0.9004124957243141
3.3168749999999996	0.7792504317504823
3.353125	1.4315341908373722
3.389375	0.8715222552197908
3.4256249999999997	0.9161935348358844
3.4618749999999996	0.906599885256451
3.498125	0.949981836486339
3.534375	1.044709370039108
3.5706249999999997	1.1375135018953741
3.6068749999999996	0.9725246773856521
3.643125	1.4189336219934152
3.679375	0.9031847016840563
3.7156249999999997	0.7949983498834189
3.7518749999999996	1.6238417382129615
3.7881249999999995	1.315883931400934
3.824375	1.013764187277286
3.8606249999999998	1.05206647827882
3.8968749999999996	0.5211399066822993
3.9331249999999995	1.1265529612403284
3.969375	0.7441765375621042
4.005624999999999	0.8757122660621937
4.041875	0.7308280794892413
4.078125	0.9506855267355884
4.114375	1.2564125903994559
4.150625	0.7116797455288247
4.186875	1.05827702419546
4.223125	1.136625859677742
4.2593749999999995	0.8235421736159353
4.295624999999999	0.9025495506983434
4.331875	0.6392834534235127
4.368125	0.972099901374564
4.404375	0.8802643766070261
4.440625	0.8730785449612545
4.476875	0.9484861385881376
4.513125	1.1044969544690573
4.5493749999999995	1.2580215422084478
4.585624999999999	1.6909426364862243
4.621874999999999	0.9187297107108626
4.658125	0.8719461473672708
4.694375	1.1405080091836208
4.730625	1.0927419847535498
4.766875	1.0457024397824912
4.803125	0.8456232448052403
4.8393749999999995	0.953737486693006
4.875624999999999	1.0981099419277243
4.911874999999999	0.902073773391702
4.948124999999999	1.0820204189690763
4.984375	1.1482305712520742
5.020625	0.8825342692749144
5.056875	0.9857338410852874
5.093125	0.8337226912144838
5.129375	1.043786481903031
5.1656249999999995	1.0722017218822424
5.201874999999999	1.064729932879579
5.238124999999999	0.8811346330347148
5.274375	0.980088171892359
5.310625	0.9038697109382728
5.346875	0.5179279504007442
5.383125	1.0288804401900304
5.419375	0.8516652473144902
5.4556249999999995	1.0152076104200634
5.491874999999999	1.008506570087258
5.528124999999999	1.1020827534756819
5.564374999999999	0.9290086580478063
5.600625	0.7581750039846924
5.636875	1.4083421330832668
5.673125	1.106457367948768
5.709375	1.1317684842090339
5.7456249999999995	1.156760217298823
5.781874999999999	0.8621308516075084
5.818124999999999	1.0788821064422565
5.854374999999999	0.8514543085535455
5.890625	1.2536512440469294
5.926875	1.090235695797693
5.963125	0.8978467306339143
5.999375	1.0155143196679246
6.035625	0.825885110098484
6.0718749999999995	1.0033887755524864
6.108124999999999	1.1183350303905288
6.144374999999999	1.2920188890527906
6.180624999999999	1.164958175828067
6.216875	0.6830206304118658
6.253125	0.9152562524473055
6.289375	0.8806267744565969
6.325625	1.2258122837564893
6.3618749999999995	0.8996108464225653
6.398124999999999	0.9522244753826713
6.434374999999999	0.5738544426975383
6.470624999999999	1.1983431009272123
6.506875	0.8228177559291303
6.543125	1.0722017218822424
6.579375	0.9821131474541202
6.615625	0.8651052249159463
6.6518749999999995	0.9991634574488472
6.688124999999999	1.2421849216928422
6.724374999999999	1.1531226065526006
6.760624999999999	0.7919345157602086
6.796874999999999	1.113660188461689
6.833125	1.1347705226286862
6.869375	1.0212792126635606
6.905625	1.015918166927794
6.941875	1.0903983568489126
6.9781249999999995	0.9524493217759142
7.014374999999999	0.8685665111371654
7.050624999999999	1.3354286227556464
7.086874999999999	1.0941393530204984
7.123125	1.0367344893517865
7.159375	0.9025495506983432
7.195625	1.0519460218466838
7.231875	0.9956158846049395
7.2681249999999995	0.0
