# t-t0	Cv	<r^2>
-3.8746783559417963e-14	2.672714177937385	0.0
0.009999999999960152	2.65011878234882	0.0002662494129900614
0.01999999999995905	2.609490608888084	0.0010630767433281551
0.02999999999995795	2.557581729032455	0.0023931983411250445
0.03999999999995685	2.4978520869399157	0.004262222806419218
0.049999999999955747	2.4306432715265545	0.006670661493901612
0.059999999999954645	2.3558710536194236	0.009610538506969664
0.06999999999995354	2.276079892563918	0.013068590736008029
0.07999999999995244	2.195955180571714	0.01703191012221678
0.08999999999995134	2.117509327907427	0.021485803777547864
0.09999999999995024	2.039463267459129	0.026404486373914383
0.10999999999994914	1.96352434242108	0.031753567587851375
0.11999999999994804	1.8954561506350556	0.03750826668109922
0.12999999999994694	1.8369435416744295	0.04365975862247482
0.13999999999994583	1.7830811337125891	0.05020147270464399
0.14999999999994473	1.7271405714619228	0.05711553661356638
0.15999999999994363	1.6646779695474376	0.0643669537938259
0.16999999999994253	1.5961222758811533	0.07190509134546164
0.17999999999994143	1.5281373880818676	0.07967128404484514
0.18999999999994033	1.4705738727695579	0.08760815181765873
0.19999999999993923	1.4268961939415374	0.09567382658102304
0.20999999999993813	1.3902151341407032	0.10386602724012456
0.21999999999993702	1.355256086704473	0.11222064410802057
0.22999999999993592	1.3210864536074995	0.12076958270707225
0.23999999999993482	1.2827780731755043	0.1295063229303411
0.24999999999993372	1.2323112402089567	0.13837684156270705
0.2599999999999326	1.1662301649686022	0.14728944469816932
0.2699999999999315	1.0882545672815818	0.15614764382112875
0.2799999999999304	1.0053760201809732	0.1648850005501021
0.2899999999999293	0.9248541458734887	0.1734772211475172
0.2999999999999282	0.853631394253633	0.18194506183003287
0.3099999999999271	0.7963014755744188	0.19034845297370293
0.319999999999926	0.7529949655760046	0.1987617893520465
0.3299999999999249	0.7199508174240559	0.20724479327733403
0.3399999999999238	0.6923783106125672	0.21583024584707652
0.3499999999999227	0.6672762572894833	0.22453240866215196
0.3599999999999216	0.644014227242044	0.23336176772837777
0.3699999999999205	0.6230548400795755	0.24233277657084218
0.3799999999999194	0.6045256798051926	0.2514638838860967
0.3899999999999183	0.5875629771183042	0.26077515878500174
0.3999999999999172	0.5713860216734599	0.2702932057629204
0.4099999999999161	0.556609533864745	0.28006039160076823
0.419999999999915	0.5443456293424032	0.290135069023342
0.4299999999999139	0.5346079222073595	0.3005796425316703
0.4399999999999128	0.5260474975670918	0.3114430383725805
0.4499999999999117	0.5166942300185634	0.3227461906020585
0.4599999999999106	0.5045536512658311	0.3344746631771649
0.4699999999999095	0.48778335170156145	0.3465759367786515
0.4799999999999084	0.4652509391732045	0.3589576161238839
0.4899999999999073	0.43780650096224205	0.3714898873838739
0.4999999999999062	0.4088986411120809	0.3840274114651123
0.5099999999999052	0.3824983511041024	0.396458848968335
0.5199999999999041	0.3591651946314151	0.4087388243971283
0.529999999999903	0.3367475079544655	0.4208601352867595
0.5399999999999019	0.31445305715794597	0.4328206243218758
0.5499999999999008	0.2930802387662239	0.44463107371593447
0.5599999999998997	0.27277339996714833	0.4563282991487818
0.5699999999998986	0.25170703503103453	0.46796304688272855
0.5799999999998975	0.22725506883925908	0.4795801018707392
0.5899999999998964	0.19875180051417843	0.49121011478615356
0.5999999999998953	0.16848676291702905	0.5028728364489935
0.6099999999998942	0.13999310948473365	0.5145876090492796
0.6199999999998931	0.11645824273527326	0.5263936523689544
0.629999999999892	0.1001247539889511	0.5383654649377739
0.6399999999998909	0.091841767527547	0.5505922772849822
0.6499999999998898	0.09144013725019234	0.56313930987553
0.6599999999998887	0.09838687720241039	0.5760285013370029
0.6699999999998876	0.11182062777838322	0.5892406927490519
0.6799999999998865	0.1301333246761068	0.6027271480903462
0.6899999999998854	0.1506102727174653	0.6164276930966927
0.6999999999998843	0.169802378762754	0.6302953198454605
0.7099999999998832	0.18484597005421097	0.6443178529772063
0.7199999999998821	0.19467306699971107	0.6585220712773695
0.729999999999881	0.1999784537456103	0.6729587395333572
0.7399999999998799	0.20234991747602468	0.6876820795692966
0.7499999999998788	0.2034009182184355	0.7027355970319461
0.7599999999998777	0.20430494084741813	0.7181459276068161
0.7699999999998766	0.20575526775464614	0.7339214846219149
0.7799999999998755	0.20811392185196123	0.7500542670013026
0.7899999999998744	0.21132816404095525	0.7665243681161052
0.7999999999998733	0.21444079651746628	0.7833070111387522
0.8099999999998722	0.21559488276940184	0.8003792506727647
0.819999999999871	0.21337588937288804	0.817718122180303
0.82999999999987	0.20835537358579664	0.8352872391285063
0.8399999999998689	0.2030772715524775	0.8530283093349886
0.8499999999998678	0.20065521763703711	0.870879372699219
0.8599999999998666	0.202817283278368	0.8888176809988758
0.8699999999998655	0.20917100448825834	0.9068884725423564
0.8799999999998644	0.21865405183698472	0.9251839847896168
0.8899999999998633	0.23065809928726344	0.9437951267516879
0.8999999999998622	0.24468417848348156	0.9627830243136425
0.9099999999998611	0.2600237862760888	0.9821772915601324
0.91999999999986	0.2760565455247734	1.0019804431123438
0.9299999999998589	0.29243375719986775	1.0221661262532378
0.9399999999998578	0.3088748115334175	1.0426751618853336
0.9499999999998567	0.3252502836119302	1.0634216943712114
0.9599999999998556	0.3423179102519393	1.0843229029065478
0.9699999999998545	0.3617311020311877	1.1053433640638426
0.9799999999998534	0.3841356189062523	1.1265022108120193
0.9899999999998523	0.4079900794846482	1.147824544008158
0.9999999999998512	0.43049937527162063	1.1692913486061396
1.0099999999998501	0.44908603232351496	1.190827349323761
1.019999999999849	0.4626126129711681	1.2123250865065454
1.029999999999848	0.47172442271807163	1.2336872965226326
1.0399999999998468	0.4775460696709862	1.2548497623833743
1.0499999999998457	0.4803216290655261	1.2757601330585604
1.0599999999998446	0.4797878404044551	1.2963520117755811
1.0699999999998435	0.4761911595321779	1.3165637571688584
1.0799999999998424	0.4705139557859194	1.336384554146755
1.0899999999998413	0.46392826586963276	1.3558668499942552
1.0999999999998402	0.4576610180246739	1.3750859380120846
1.1099999999998391	0.45331187326476025	1.3940942395818052
1.119999999999838	0.4527616092508035	1.412918725151101
1.129999999999837	0.4575104250118948	1.4315893964017619
1.1399999999998358	0.46776397344288645	1.450151274855334
1.1499999999998347	0.4819576788169144	1.4686606206083286
1.1599999999998336	0.4972516870578284	1.487195201980727
1.1699999999998325	0.5107606921281487	1.505862894710714
1.1799999999998314	0.5202448981729544	1.524779562681095
1.1899999999998303	0.5239112493140339	1.5440265681678695
1.1999999999998292	0.5200408647685957	1.5636170509285623
1.209999999999828	0.5072351873752888	1.583485966792782
