# t-t0	Cv	<r^2>
-3.8746783559417963e-14	2.642048174598831	0.0
0.009999999999960152	2.647971646591499	0.0002660629816064246
0.01999999999995905	2.63243761814741	0.0010713299108789016
0.02999999999995795	2.5971604221224243	0.0024225729623557485
0.03999999999995685	2.542385741982585	0.004316111770015568
0.049999999999955747	2.4677411423034177	0.006734467488122223
0.059999999999954645	2.3753807204638506	0.00964883739220417
0.06999999999995354	2.2723627297386493	0.013028194622050729
0.07999999999995244	2.1650223488324247	0.01684523563011624
0.08999999999995134	2.053463445635746	0.02106754376661886
0.09999999999995024	1.937707439510959	0.025654183462251786
0.10999999999994914	1.8215159429836365	0.030569527711513587
0.11999999999994804	1.7085733605466598	0.035792148167494424
0.12999999999994694	1.5997672321388625	0.04130705527644534
0.13999999999994583	1.4950841579998313	0.047095875325718115
0.14999999999994473	1.3955626441567046	0.0531368452586972
0.15999999999994363	1.3025978367988875	0.0594094250035589
0.16999999999994253	1.2171746481138144	0.06590045684608367
0.17999999999994143	1.140140298493807	0.0726132186732491
0.18999999999994033	1.07160942122271	0.0795693788646701
0.19999999999993923	1.0096736129926753	0.08679435722333195
0.20999999999993813	0.9511956537842398	0.09429815768777992
0.21999999999993702	0.8937518835083839	0.10206816629576049
0.22999999999993592	0.836384003516383	0.11007395191960981
0.23999999999993482	0.7794301389739745	0.11827801076909397
0.24999999999993372	0.7240517661560861	0.1266444847596303
0.2599999999999326	0.671688996471848	0.13513825435169116
0.2699999999999315	0.6238557403649524	0.1437211923929761
0.2799999999999304	0.5821334629081587	0.15235715026614882
0.2899999999999293	0.5475907521639753	0.16102496053869086
0.2999999999999282	0.5201609770491382	0.16972738215472596
0.3099999999999271	0.49910144501887266	0.17848597765241728
0.319999999999926	0.4838163441841902	0.18732384594523155
0.3299999999999249	0.473828204256197	0.19625068630522566
0.3399999999999238	0.46754456871874445	0.20526290950134135
0.3499999999999227	0.4616705975630609	0.2143545450722052
0.3599999999999216	0.45372530702211267	0.2235243927006959
0.3699999999999205	0.44356300906287466	0.23277498279003372
0.3799999999999194	0.43139191791487824	0.24210918275992843
0.3899999999999183	0.4163601055212142	0.2515272859025374
0.3999999999999172	0.3974397082298705	0.2610262620022861
0.4099999999999161	0.3754323917569169	0.27060326800730844
0.419999999999915	0.35388241317359465	0.2802673399379422
0.4299999999999139	0.3370035756100909	0.29005117722940615
0.4399999999999128	0.3271419694393277	0.30000274742298544
0.4499999999999117	0.32437827995605933	0.3101647538913108
0.4599999999999106	0.32703583592014496	0.320566002826289
0.4699999999999095	0.33264198175495685	0.3312266238911525
0.4799999999999084	0.33928576970394564	0.34216336657255164
0.4899999999999073	0.346204623736868	0.3533865628345577
0.4999999999999062	0.3533715422978452	0.3648926190919319
0.5099999999999052	0.36095191716312314	0.3766601047529208
0.5199999999999041	0.3690601380993492	0.3886544403205835
0.529999999999903	0.3775832050569963	0.40083940178240285
0.5399999999999019	0.3860832584443934	0.413182767772143
0.5499999999999008	0.39410158186444877	0.4256484556938471
0.5599999999998997	0.4011335703642762	0.43819520495970266
0.5699999999998986	0.40627735236273677	0.45079374864852717
0.5799999999998975	0.40873308643424777	0.4634316084894921
0.5899999999998964	0.4078335246261801	0.4760953724285147
0.5999999999998953	0.4032440635751793	0.4887656048975844
0.6099999999998942	0.39608789592755866	0.5014388310446839
0.6199999999998931	0.38800778761127175	0.5141364519881678
0.629999999999892	0.37987894517651843	0.5268782256937012
0.6399999999998909	0.3719594306497219	0.5396690479122769
0.6499999999998898	0.36428898945233984	0.5525153460294959
0.6599999999998887	0.3572534822457195	0.5654352046928607
0.6699999999998876	0.351406597810154	0.5784452924380882
0.6799999999998865	0.34678606182462013	0.5915468923257197
0.6899999999998854	0.3429946342787476	0.604729550008733
0.6999999999998843	0.3399866197489091	0.6179833563405761
0.7099999999998832	0.3386971781281062	0.6313016017054601
0.7199999999998821	0.34025984399132325	0.6446723590393968
0.729999999999881	0.34401546207036693	0.6580805247065643
0.7399999999998799	0.3474546932586508	0.6715251037451471
0.7499999999998788	0.3482154348966391	0.6850245579741913
0.7599999999998777	0.34497625984598346	0.6986084431030817
0.7699999999998766	0.33706516041769885	0.7123038566214465
0.7799999999998755	0.3242109905057442	0.7261221119034512
0.7899999999998744	0.3073187873478415	0.7400589579917038
0.7999999999998733	0.2892908442041295	0.7541096897949415
0.8099999999998722	0.27345208045068614	0.76828092556728
0.819999999999871	0.2608397488024023	0.7825788317015505
0.82999999999987	0.2502265253147846	0.7969853297729881
0.8399999999998689	0.23998791694917	0.8114495232605989
0.8499999999998678	0.22977236109375618	0.8259074461251097
0.8599999999998666	0.22089007294429766	0.8403241360534615
0.8699999999998655	0.21467836413464628	0.8547192979875462
0.8799999999998644	0.2110015433873685	0.8691485355170403
0.8899999999998633	0.20867663477034573	0.8836714417473006
0.8999999999998622	0.20691874205553037	0.8983354055475238
0.9099999999998611	0.20613305624137354	0.913171112132391
0.91999999999986	0.20728587073893068	0.9281959210009454
0.9299999999998589	0.21105579551977008	0.9434225824645602
0.9399999999998578	0.2173484377881087	0.9588654984720197
0.9499999999998567	0.22529489907755232	0.9745383674966753
0.9599999999998556	0.2337129494392977	0.990444300185807
0.9699999999998545	0.24177247881322297	1.0065713737351434
0.9799999999998534	0.24943445917648416	1.0229004712144993
0.9899999999998523	0.2570937723542128	1.0394106250190651
0.9999999999998512	0.26387229202506823	1.056082957348914
1.0099999999998501	0.2672401182576556	1.0729189764029525
1.019999999999849	0.2656871193253895	1.0899291403976874
1.029999999999848	0.25941961413352466	1.1070963086941592
1.0399999999998468	0.25029704131655384	1.12438255640507
1.0499999999998457	0.24159238038319703	1.1417573271507784
1.0599999999998446	0.23546447050535885	1.1591903537025048
1.0699999999998435	0.231913062727007	1.1766196275653924
1.0799999999998424	0.22959980729705282	1.1939518256805248
1.0899999999998413	0.22699075196017485	1.2111021301222398
1.0999999999998402	0.22362117778232407	1.2280346849676496
1.1099999999998391	0.21981657946226474	1.2447673022075658
1.119999999999838	0.21552289329579075	1.261344466755661
1.129999999999837	0.21054754285915325	1.2778084464146584
1.1399999999998358	0.2053847770316178	1.2941782875328889
1.1499999999998347	0.20075233505412526	1.3104502227267647
1.1599999999998336	0.19686189846300667	1.3266281832889129
1.1699999999998325	0.19378456187136092	1.3427496981395135
1.1799999999998314	0.19172451734781631	1.3588771116642806
1.1899999999998303	0.19081958716429614	1.3750676611973376
1.1999999999998292	0.19134344431014355	1.3913538970854065
1.209999999999828	0.19376426574271075	1.4077520162654693
1.219999999999827	0.19835789882873078	1.4242760596171664
1.229999999999826	0.2051534118907596	1.4409323475290854
1.2399999999998248	0.2142997641148247	1.4577094105454806
1.2499999999998237	0.2259947221558142	1.4745884615657994
1.2599999999998226	0.23944226366244553	1.4915625236837695
1.2699999999998215	0.25219419915747104	1.5086283833615908
1.2799999999998204	0.2610996767868273	1.525762884264365
1.2899999999998193	0.2635163926406317	1.5429068463394524
1.2999999999998182	0.25814616803061946	1.5599566224774006
1.309999999999817	0.24714704879167979	1.5767951263420685
1.319999999999816	0.23683775739196208	1.5933886245132662
1.3299999999998149	0.23285257716292257	1.6098357831365875
1.3399999999998138	0.23577788188586918	1.6262706385312153
1.3499999999998127	0.2428903245954992	1.6427504696681878
1.3599999999998116	0.2516819225741418	1.659235076668636
