# r	g
0.05437499999999999	0.0
0.090625	0.0
0.126875	0.0
0.163125	0.0
0.199375	0.0
0.23562499999999997	0.0
0.271875	0.0
0.308125	0.0
0.344375	0.0
0.380625	0.0
0.416875	0.0
0.45312499999999994	0.0
0.48937499999999995	0.0
0.525625	0.0
0.561875	0.0
0.5981249999999999	0.0
0.6343749999999999	0.0
0.6706249999999999	0.0
0.7068749999999999	0.0
0.7431249999999999	0.0
0.7793749999999999	0.0
0.8156249999999999	0.0
0.8518749999999999	0.0
0.8881249999999999	0.0
0.924375	0.0
0.960625	0.5765613032763002
0.996875	0.1851984792342055
1.0331249999999998	1.608302582823364
1.069375	2.5896397520037215
1.1056249999999999	2.6717157660016535
1.141875	1.2934496962388955
1.1781249999999999	1.723770460564528
1.214375	1.216228818851499
1.2506249999999999	1.7714637144141396
1.286875	1.865026938766999
1.3231249999999999	1.953463411100524
1.359375	0.6790610905254202
1.395625	1.1905616522198925
1.431875	0.9025495506983432
1.468125	1.0060164304080301
1.5043749999999998	1.2272188382989522
1.540625	0.35950293027816366
1.5768749999999998	0.7024769901987107
1.613125	0.5722424920158036
1.6493749999999998	0.8954651743192356
1.685625	1.3143117881137165
1.7218749999999998	0.9649815496940182
1.758125	0.5250472349423353
1.7943749999999998	0.6173282641140183
1.830625	1.0085065700872575
1.8668749999999998	1.0878163100649936
1.903125	0.48504363608958584
1.9393749999999998	0.5711728798811946
1.975625	1.8689754785103307
2.011875	0.9176501223316489
2.0481249999999998	1.1718310854199732
2.0843749999999996	1.0628782286484837
2.120625	1.2188275983789594
2.156875	1.1983431009272119
2.1931249999999998	1.0943546500203054
2.2293749999999997	0.9109356092414175
2.265625	0.8963606394935546
2.301875	1.1228569213412463
2.338125	0.9475271030587259
2.3743749999999997	1.010816127117992
2.410625	1.225373396436848
2.446875	0.8299635550866248
2.483125	1.115246316556347
2.5193749999999997	0.9526396593701938
2.555625	0.9391270400883471
2.591875	0.6410716588876344
2.628125	0.9132200872583237
2.6643749999999997	1.0393792201919696
2.7006249999999996	1.0937896760141
2.736875	1.14675879525816
2.773125	0.7988954006181413
2.8093749999999997	1.3143117881137167
2.8456249999999996	1.0380551702299416
2.881875	0.9609355054605002
2.918125	1.075531540894299
2.9543749999999998	0.7498834128501574
2.9906249999999996	0.9877252225824293
3.026875	0.7929156446254907
3.063125	0.7232603331039981
3.0993749999999998	0.7148011479214949
3.1356249999999997	0.9420500677809299
3.171875	1.164104726615006
3.208125	0.5754755004452714
3.244375	0.967377531195431
3.2806249999999997	1.3506187435864712
3.3168749999999996	0.8905719220005512
3.353125	0.880944117438383
3.389375	1.0349326780735015
3.4256249999999997	1.185662221552321
3.4618749999999996	1.1199175053167922
3.498125	1.0027586051800246
3.534375	1.4625931180547511
3.5706249999999997	0.8272825468329994
3.6068749999999996	0.9725246773856521
3.643125	0.9628478149241031
3.679375	0.9533616295553928
3.7156249999999997	0.6459361592802778
3.7518749999999996	1.3778051112109977
3.7881249999999995	1.1696746056897191
3.824375	1.013764187277286
3.8606249999999998	0.8129604604881792
3.8968749999999996	0.9001507479057896
3.9331249999999995	1.0796132545219814
3.969375	0.6511544703668412
4.005624999999999	1.3827035779929373
4.041875	1.0505653642657844
4.078125	1.041227005472311
4.114375	0.8525656863424879
4.150625	0.8006397137199278
4.186875	1.05827702419546
4.223125	1.0491931012409925
4.2593749999999995	0.8235421736159353
4.295624999999999	0.9025495506983434
4.331875	0.8097590410031161
4.368125	0.972099901374564
4.404375	1.1317684842090334
4.440625	1.0393792201919696
4.476875	1.0722017218822424
4.513125	0.9817750706391619
4.5493749999999995	1.0145335017810062
4.585624999999999	0.9662529351349854
4.621874999999999	1.2382878709581193
4.658125	0.990847894735535
4.694375	0.7472293853271998
4.730625	1.3269009814864532
4.766875	0.8907835598147147
4.803125	0.9993729256789204
4.8393749999999995	1.0300364856284463
4.875624999999999	1.4767685425924566
4.911874999999999	0.7893145517177393
4.948124999999999	0.783532027529331
4.984375	0.8889527003241864
5.020625	1.103167836593643
5.056875	1.0952598234280972
5.093125	0.8699715038759831
5.129375	1.1517643938240343
5.1656249999999995	0.857761377505794
5.201874999999999	0.7808019507783579
5.238124999999999	0.951625403677492
5.274375	1.2251102148654487
5.310625	1.077690809195633
5.346875	0.9667988407480559
5.383125	1.1660644988820346
5.419375	0.7494654176367515
5.4556249999999995	1.0152076104200634
5.491874999999999	0.63872082772193
5.528124999999999	1.202272094700744
5.564374999999999	1.227618583848887
5.600625	0.7581750039846924
5.636875	1.0808207067848328
5.673125	0.7810287303167773
5.709375	0.9700872721791719
5.7456249999999995	1.156760217298823
5.781874999999999	1.0217847130163062
5.818124999999999	1.205809413082522
5.854374999999999	1.2614137904496971
5.890625	1.2849925251481027
5.926875	0.6229918261701103
5.963125	0.7740058022706158
5.999375	0.861648513657633
6.035625	1.0400034719758686
6.0718749999999995	0.972983055081199
6.108124999999999	1.0276592171156211
6.144374999999999	1.2018780363281774
6.180624999999999	0.7766387838853779
6.216875	1.2175585150820216
6.253125	0.9447806476875412
6.289375	0.9686894519022565
6.325625	0.788022182414886
6.3618749999999995	1.1027487794857251
6.398124999999999	1.0099350496482877
6.434374999999999	1.004245274720692
6.470624999999999	1.1698111223337073
6.506875	0.9646828862617389
6.543125	0.846475043591244
6.579375	1.0101735230956663
6.615625	0.8371986047573674
6.6518749999999995	1.110181619387608
6.688124999999999	0.9385397186123696
6.724374999999999	1.1256673063965863
6.760624999999999	0.8192426025105606
6.796874999999999	1.0864977448406723
6.833125	0.9996787937443188
6.869375	1.0481549814178648
6.905625	1.1763262985479719
6.941875	1.1169934387232763
6.9781249999999995	0.8730785449612547
7.014374999999999	1.105448286901847
7.050624999999999	0.9688403733717434
7.086874999999999	0.9117827941837485
7.123125	0.9071426781828131
7.159375	0.9283366807182959
7.195625	1.0006315817566016
7.231875	1.353016458565687
7.2681249999999995	0.0
