# t-t0	Cv	<r^2>
-9.381384558082573e-14	2.669497644109332	0.0
0.009999999999905196	2.6071219707038047	0.0002630688669112042
0.019999999999904094	2.5130193387175677	0.001041188561188097
0.029999999999902993	2.396311562809638	0.002320997354503865
0.03999999999990189	2.272030987442258	0.004092056120074873
0.04999999999990079	2.1543593211774192	0.006351447773575713
0.05999999999989969	2.048439895945369	0.009097803456262692
0.06999999999989859	1.950467695349814	0.012320155081077689
0.07999999999989749	1.8536701730075777	0.015994430133969215
0.08999999999989639	1.7538411893743853	0.0200885289716578
0.09999999999989528	1.6513259470115351	0.024572668026350334
0.10999999999989418	1.549996936165507	0.02942866060229326
0.11999999999989308	1.455309993820577	0.03465369501252647
0.12999999999989198	1.3717255135798212	0.040257373579411435
0.13999999999989088	1.3000442785843704	0.04624973951300317
0.14999999999988978	1.237163446713095	0.052624211613222026
0.15999999999988868	1.1788773937474788	0.059347569469156244
0.16999999999988757	1.1232762220678776	0.06636609948617024
0.17999999999988647	1.0716497116101937	0.07362386473647504
0.18999999999988537	1.026552257470282	0.08107971023200616
0.19999999999988427	0.9899114410342484	0.0887183898446657
0.20999999999988317	0.962267131845028	0.09655821301159383
0.21999999999988207	0.9419365686374723	0.10464489642561997
0.22999999999988097	0.9246847907752707	0.11302819522230628
0.23999999999987986	0.9053408642788768	0.12174140480980468
0.24999999999987876	0.8812459112602578	0.13079708082862923
0.25999999999987766	0.8548650712652821	0.14019472758417975
0.26999999999987656	0.831510767729001	0.14992734386550177
0.27999999999987546	0.8140232317288691	0.15997259715576573
0.28999999999987436	0.8016127647166497	0.1702767237761319
0.29999999999987326	0.7923292099349928	0.18075479725468463
0.30999999999987216	0.7849198907577393	0.19131494033782936
0.31999999999987105	0.7792218746849727	0.20189552118736528
0.32999999999986995	0.7754296435197092	0.21249107021994967
0.33999999999986885	0.7731037008697329	0.22314589387802652
0.34999999999986775	0.7709148456168464	0.23392229393267058
0.35999999999986665	0.7669524526618214	0.24486728789639606
0.36999999999986555	0.7591498514165432	0.25599531792423935
0.37999999999986445	0.7460924951216016	0.26729828641671094
0.38999999999986334	0.7287133746781662	0.27877772001099316
0.39999999999986224	0.7104505124793724	0.2904665440299127
0.40999999999986114	0.6944895388131119	0.30241800914233224
0.41999999999986004	0.682038572968884	0.3146821023325942
0.42999999999985894	0.6729558754835218	0.32729414746826746
0.43999999999985784	0.6668014016829715	0.34027416235323343
0.44999999999985674	0.6632831622540771	0.35362849120582424
0.45999999999985564	0.6619877917992062	0.3673489131366942
0.46999999999985453	0.6620629734575562	0.38140583155418495
0.47999999999985343	0.6627641985839382	0.3957357858486787
0.48999999999985233	0.6648694240067844	0.41022613258040425
0.49999999999985123	0.6714768997090677	0.4246724131389316
0.5099999999998501	0.68527980228837	0.43869622910278755
0.519999999999849	0.7007079488070083	0.451965664164115
0.5299999999998479	0.7080818963927648	0.46472389470426817
0.5399999999998468	0.7056069763124845	0.4774455145594104
0.5499999999998457	0.6949508891184578	0.4903560067746525
0.5599999999998446	0.6780042041680737	0.5034912104276881
0.5699999999998435	0.6568424525874654	0.5168415956616896
0.5799999999998424	0.6333442800532683	0.5304243174279724
0.5899999999998413	0.6092364379899862	0.5442854537912504
0.5999999999998402	0.5868743577729854	0.5584705123931185
0.6099999999998391	0.5689266386158337	0.5730029752672373
0.619999999999838	0.5575790846927805	0.5878695833124437
0.6299999999998369	0.5549677893319772	0.6029972161332102
0.6399999999998358	0.5636842062097753	0.6182248078732131
0.6499999999998347	0.5841696705214227	0.6333293591888183
0.6599999999998336	0.61101775784455	0.648187949162191
0.6699999999998325	0.6381806843601531	0.6628993911703929
0.6799999999998314	0.6635944548022752	0.6776517884847918
0.6899999999998303	0.684669272428157	0.6925785025110875
0.6999999999998292	0.6962876752676104	0.7077388079259896
0.7099999999998281	0.6934362732691117	0.7231178687709634
0.719999999999827	0.6733412628570118	0.7386198778057892
0.7299999999998259	0.6374869145393525	0.7541065079667767
0.7399999999998248	0.5940287400004127	0.7694910606197334
0.7499999999998237	0.5544950108312836	0.7848195147998909
0.7599999999998226	0.5254634300095413	0.8002441797946304
0.7699999999998215	0.5061579130577796	0.8159159945560497
0.7799999999998204	0.4921483269565111	0.8319009923226364
0.7899999999998193	0.47854847960856567	0.8481524136208084
0.7999999999998182	0.46138008287222165	0.8645224819059749
0.8099999999998171	0.4386084777219433	0.8808156054780616
0.819999999999816	0.4108190011386029	0.896878505137268
0.8299999999998149	0.38074672628921424	0.9126691335985799
0.8399999999998138	0.35217530882242193	0.9282518354387227
0.8499999999998127	0.32854088498182754	0.9437465549192765
0.8599999999998116	0.3112984794695257	0.959271669914473
0.8699999999998105	0.30017229237530435	0.9749067503741304
0.8799999999998094	0.2946499362253791	0.9906994694652401
0.8899999999998083	0.2942440897272212	1.0066959412094267
0.8999999999998072	0.2976552339606885	1.0229522811402882
0.9099999999998061	0.3025410928283232	1.039521802182727
0.919999999999805	0.3063454774707216	1.0564422824632145
0.9299999999998039	0.3076680526613401	1.0737370900576844
0.9399999999998028	0.30715886796189484	1.091428575270394
0.9499999999998017	0.30549240706610953	1.1095479847349339
0.9599999999998006	0.3016016002786097	1.1281282728167816
0.9699999999997995	0.29454478715225796	1.1471960324906212
0.9799999999997984	0.28509011050905775	1.1667734052038525
0.9899999999997973	0.27517446122071976	1.1868802350431975
0.9999999999997962	0.2664400883455048	1.2075264876793945
