# r	g
0.21749999999999997	0.0
0.3625	0.0
0.5075	0.0
0.6525	0.0
0.7975	0.0
0.9424999999999999	0.07345612758087477
1.0875	0.4350235111178473
1.2325	0.43065455189571683
1.3775	0.27642700642276563
1.5225	0.3031522725559912
1.6675	0.21451318416733722
1.8124999999999998	0.17825353626292278
1.9574999999999998	0.15915494309189537
2.1025	0.1920835520074599
2.2475	0.35424809914002514
2.3924999999999996	0.30866413205700916
2.5374999999999996	0.2591951930353724
2.6824999999999997	0.2021697925761914
2.8274999999999997	0.24485375860291597
2.9724999999999997	0.2523188122188585
3.1174999999999997	0.21837538703306572
3.2624999999999997	0.2334272498681132
3.4074999999999998	0.25058437848511184
3.5524999999999998	0.28907734561589155
3.6975	0.2465341275345046
3.8425	0.27326603436532976
3.9875	0.23149809904275684
4.132499999999999	0.21499878277326218
4.2775	0.22929101970866278
4.422499999999999	0.24003696335171104
4.5675	0.2804158521142918
4.7124999999999995	0.30851573583967407
4.8575	0.2541728195646687
5.0024999999999995	0.23757911794877135
5.1475	0.23985322409623666
5.2924999999999995	0.2223808793886757
5.4375	0.2334272498681132
5.5825	0.23976588829428389
5.7275	0.2921198322572762
5.8725	0.23774997671752274
6.017499999999999	0.2703716503127379
6.1625	0.2509030867566351
6.307499999999999	0.25977013700056484
6.4525	0.2002848722055312
6.597499999999999	0.2413558477657314
6.7425	0.22932002553025782
6.887499999999999	0.27977763680364764
7.0325	0.2608828448619728
7.177499999999999	0.27972686967666455
7.3225	0.0
