# t	u	ec	e	T
0.005	-2.4151371797846553	0.9926055945433784	-1.4225315852412768	0.9926055945433784
0.009999999999999995	-2.402312235993053	0.9797806777357543	-1.4225315582572988	0.9797806777357543
0.014999999999999965	-2.383364600175178	0.9608330830742574	-1.4225315171009205	0.9608330830742574
0.019999999999999934	-2.3593744789127005	0.9368429770843837	-1.422531501828317	0.9368429770843837
0.024999999999999904	-2.331205145157092	0.908673639822179	-1.422531505334913	0.908673639822179
0.029999999999999874	-2.2993620439643068	0.8768305442836599	-1.4225314996806468	0.8768305442836599
0.034999999999999976	-2.264041351685591	0.8415098469702041	-1.4225315047153868	0.8415098469702041
0.04000000000000012	-2.225427410644219	0.8028959168693711	-1.4225314937748477	0.8028959168693711
0.04500000000000026	-2.184153369699967	0.7616219066408989	-1.422531463059068	0.7616219066408989
0.050000000000000405	-2.141729269713652	0.7191978592242397	-1.4225314104894125	0.7191978592242397
0.05500000000000055	-2.1007093295178008	0.6781779962980594	-1.4225313332197413	0.6781779962980594
0.06000000000000069	-2.064423091511658	0.64189185471749	-1.422531236794168	0.64189185471749
0.06500000000000083	-2.036277487452447	0.6137462875862095	-1.4225311998662376	0.6137462875862095
0.07000000000000098	-2.0188642642852184	0.5963330866670118	-1.4225311776182066	0.5963330866670118
0.07500000000000112	-2.01323528577947	0.5907040895827101	-1.42253119619676	0.5907040895827101
0.08000000000000126	-2.018641509529793	0.5961102564189927	-1.4225312531108005	0.5961102564189927
0.08500000000000141	-2.032802067103228	0.6102707372797576	-1.4225313298234707	0.6102707372797576
0.09000000000000155	-2.052529771242157	0.6299983588227134	-1.4225314124194437	0.6299983588227134
0.0950000000000017	-2.0744465749560406	0.6519150862461749	-1.422531488709866	0.6519150862461749
0.10000000000000184	-2.095565266647888	0.6730337119990477	-1.42253155464884	0.6730337119990477
0.10500000000000198	-2.1136487395598147	0.6911171414213342	-1.4225315981384805	0.6911171414213342
0.11000000000000212	-2.1273700326873604	0.7048384326549657	-1.4225316000323946	0.7048384326549657
0.11500000000000227	-2.1363380388742077	0.713806451519605	-1.422531587354603	0.713806451519605
0.12000000000000241	-2.141011731867613	0.7184801622114998	-1.4225315696561132	0.7184801622114998
0.12500000000000255	-2.142506702608034	0.7199751682899844	-1.4225315343180498	0.7199751682899844
0.130000000000002	-2.1423257595335663	0.7197942473837604	-1.4225315121498057	0.7197942473837604
0.13500000000000145	-2.14200928908996	0.7194778105257175	-1.4225314785642422	0.7194778105257175
0.1400000000000009	-2.1428153083484207	0.720283847267644	-1.4225314610807767	0.720283847267644
0.14500000000000035	-2.1455024853120674	0.7229710295177207	-1.422531455794347	0.7229710295177207
0.1499999999999998	-2.1502880768379757	0.7277566232671707	-1.422531453570805	0.7277566232671707
0.15499999999999925	-2.1569488523314324	0.7344173897179719	-1.4225314626134604	0.7344173897179719
0.1599999999999987	-2.1650003015217214	0.7424688352151732	-1.4225314663065485	0.7424688352151732
0.16499999999999815	-2.1738394292337104	0.7513079482026346	-1.422531481031076	0.7513079482026346
0.1699999999999976	-2.182819318877328	0.760287823591721	-1.422531495285607	0.760287823591721
0.17499999999999705	-2.1912670560234195	0.7687355378814006	-1.4225315181420188	0.7687355378814006
0.1799999999999965	-2.198498026853566	0.7759664889910848	-1.422531537862481	0.7759664889910848
0.18499999999999595	-2.2038812964499646	0.781349746414929	-1.4225315500350357	0.781349746414929
0.1899999999999954	-2.206961382644757	0.7844298264434185	-1.4225315562013383	0.7844298264434185
0.19499999999999484	-2.2076052676571423	0.7850737165493215	-1.4225315511078207	0.7850737165493215
0.1999999999999943	-2.2060889524683422	0.7835574273797096	-1.4225315250886328	0.7835574273797096
0.20499999999999374	-2.2030685746959238	0.7805370709889093	-1.4225315037070145	0.7805370709889093
0.2099999999999932	-2.1994295809161546	0.7768980883726081	-1.4225314925435464	0.7768980883726081
0.21499999999999264	-2.1960547631736387	0.7735232872726557	-1.422531475900983	0.7735232872726557
0.2199999999999921	-2.1936395098552985	0.771108037228261	-1.4225314726270375	0.771108037228261
0.22499999999999154	-2.1925735047785357	0.7700420289539573	-1.4225314758245784	0.7700420289539573
0.229999999999991	-2.1929520286898234	0.7704205414805666	-1.4225314872092572	0.7704205414805666
0.23499999999999044	-2.194696732703878	0.7721652397842029	-1.422531492919675	0.7721652397842029
0.2399999999999899	-2.1977209753701263	0.7751894899024456	-1.422531485467681	0.7751894899024456
0.24499999999998934	-2.2020511085245884	0.7795196237583524	-1.422531484766236	0.7795196237583524
0.2499999999999888	-2.207838011957015	0.7853065301167789	-1.4225314818402361	0.7853065301167789
0.25499999999998824	-2.2152529359590236	0.7927214481330389	-1.422531487825985	0.7927214481330389
0.2599999999999877	-2.2243069692036035	0.8017754637081052	-1.4225315054954981	0.8017754637081052
0.26499999999998713	-2.2346850092446258	0.8121534994995726	-1.4225315097450533	0.8121534994995726
0.2699999999999866	-2.245680304436479	0.8231487874865728	-1.422531516949906	0.8231487874865728
0.27499999999998603	-2.2562577625151667	0.8337262440017948	-1.4225315185133718	0.8337262440017948
0.2799999999999855	-2.265244966364673	0.8427134119965232	-1.42253155436815	0.8427134119965232
0.28499999999998493	-2.2715863142012016	0.8490547257254033	-1.422531588475798	0.8490547257254033
0.2899999999999844	-2.274615052779201	0.8520834569404133	-1.4225315958387876	0.8520834569404133
0.29499999999998383	-2.2743149803715124	0.8517833944985174	-1.4225315858729948	0.8517833944985174
0.2999999999999833	-2.271492462587209	0.8489609137816322	-1.4225315488055768	0.8489609137816322
