# t-t0	Cv	<r^2>
-3.8746783559417963e-14	2.6486560768923475	0.0
0.009999999999960152	2.697871612064394	0.0002712796139825198
0.01999999999995905	2.7083135416112065	0.0011046984214374657
0.02999999999995795	2.67582052841755	0.002511525314936484
0.03999999999995685	2.5943076641366885	0.004471025461851793
0.049999999999955747	2.455100429838144	0.006924130638622801
0.059999999999954645	2.2495237049123187	0.009772102585384473
0.06999999999995354	1.9814636074832368	0.01288999814625166
0.07999999999995244	1.6898353638008607	0.016182152700954036
0.08999999999995134	1.437985796403612	0.01966243531621073
0.09999999999995024	1.2596584357887388	0.02344486908980435
0.10999999999994914	1.1458652342018576	0.027641021216818093
0.11999999999994804	1.0744986148557607	0.03229519934360853
0.12999999999994694	1.0280613866273076	0.03738590778239838
0.13999999999994583	0.9935061834272209	0.04284520107927805
0.14999999999994473	0.9579889873302944	0.04856055808983796
0.15999999999994363	0.9131520937042962	0.0543684676200579
0.16999999999994253	0.8690211772370838	0.06011066201043775
0.17999999999994143	0.8510674447412251	0.06575491968416727
0.18999999999994033	0.8716618922563499	0.0714060434090245
0.19999999999993923	0.9201483411680345	0.07719454695890846
0.20999999999993813	0.9789703035756037	0.08321975656405986
0.21999999999993702	1.03784004734833	0.08955561268939087
0.22999999999993592	1.0950106813937226	0.09625001070600783
0.23999999999993482	1.1512235219003335	0.10331101600458932
0.24999999999993372	1.2040408074961844	0.11070212186550657
0.2599999999999326	1.2462318262772312	0.11836887456746015
0.2699999999999315	1.270750615226052	0.126287239730397
0.2799999999999304	1.2768756587852905	0.13448350567900763
0.2899999999999293	1.2685861260563862	0.14301543305913159
0.2999999999999282	1.2495488984755703	0.15194495936428687
0.3099999999999271	1.221330637407833	0.16131638164185627
0.319999999999926	1.1847335275665718	0.17114712309181784
0.3299999999999249	1.1415283675813952	0.18143395807474502
0.3399999999999238	1.0947306106663055	0.192164662694043
0.3499999999999227	1.0473374158232953	0.20332089491419608
0.3599999999999216	1.0006041309707978	0.21486739356507387
0.3699999999999205	0.9532818596359631	0.22673514970390835
0.3799999999999194	0.9020508206837298	0.2388113153412084
0.3899999999999183	0.8420297058481456	0.250943289965176
0.3999999999999172	0.7657279851290317	0.26294839434365413
0.4099999999999161	0.6596624089596034	0.27460389210368247
0.419999999999915	0.5029244074259853	0.2855998492274947
0.4299999999999139	0.2843884632971842	0.2955203045985136
0.4399999999999128	0.042795582983784906	0.30405443720009223
0.4499999999999117	-0.14879010693212139	0.3113693008738454
0.4599999999999106	-0.26243818606765684	0.3180482010267285
0.4699999999999095	-0.3204952763728838	0.3246509136613623
0.4799999999999084	-0.352544353237308	0.3314930109830236
0.4899999999999073	-0.37779988686427424	0.33867524595858056
0.4999999999999062	-0.40524210832320207	0.34617304886959444
0.5099999999999052	-0.435937037067811	0.3539237034179715
0.5199999999999041	-0.4657016412165561	0.3619011881051575
0.529999999999903	-0.4892910552371629	0.37015376029516067
0.5399999999999019	-0.5041327036577833	0.3787869661630849
0.5499999999999008	-0.5110385665236747	0.3879161403505054
0.5599999999998997	-0.512715765378313	0.39762592563299637
0.5699999999998986	-0.5120526896665182	0.4079497805811632
0.5799999999998975	-0.5110324172697779	0.41886037865692877
0.5899999999998964	-0.5098577096225818	0.430258227568766
0.5999999999998953	-0.5056755273840978	0.4419520181166813
0.6099999999998942	-0.4905957229374542	0.4536305234607021
0.6199999999998931	-0.4492530432481294	0.4648252374094978
0.629999999999892	-0.36363662468444263	0.47488572881081886
0.6399999999998909	-0.24703696139272988	0.48318623748743533
0.6499999999998898	-0.15859141072395136	0.48974119401474925
0.6599999999998887	-0.12701579954461695	0.495272398197272
0.6699999999998876	-0.13479398232328094	0.5004801237301889
0.6799999999998865	-0.16238860555728774	0.5057124059124565
0.6899999999998854	-0.200457201610555	0.5110693386347638
0.6999999999998843	-0.24505720199773706	0.5165507544846178
