# r	g
0.026250000000000002	0.0
0.043750000000000004	0.0
0.061250000000000006	0.0
0.07875000000000001	0.0
0.09625	0.0
0.11375000000000002	0.0
0.13125	0.0
0.14875000000000002	0.0
0.16625	0.0
0.18375000000000002	0.0
0.20125	0.0
0.21875000000000003	0.0
0.23625000000000002	0.0
0.25375000000000003	0.0
0.27125000000000005	0.0
0.28875	0.0
0.30625	0.0
0.32375000000000004	0.0
0.34125000000000005	0.0
0.35875	0.0
0.37625000000000003	0.0
0.39375000000000004	0.0
0.41125000000000006	0.0
0.42875	0.0
0.44625000000000004	0.0
0.46375000000000005	0.0
0.48125000000000007	0.0
0.49875	0.0
0.5162500000000001	0.0
0.5337500000000001	0.0
0.55125	0.0
0.5687500000000001	0.0
0.58625	0.0
0.60375	0.0
0.6212500000000001	0.0
0.63875	0.0
0.6562500000000001	0.0
0.6737500000000001	0.0
0.69125	0.0
0.7087500000000001	0.0
0.7262500000000001	0.0
0.74375	0.0
0.7612500000000001	0.0
0.77875	0.0
0.7962500000000001	0.0
0.8137500000000001	0.0
0.83125	0.0
0.8487500000000001	0.0
0.8662500000000001	0.0
0.88375	0.0
0.9012500000000001	0.0
0.9187500000000001	0.0
0.9362500000000001	0.0
0.9537500000000001	0.0
0.9712500000000001	1.468240195730638
0.9887500000000001	0.0
1.00625	2.834341943062623
1.0237500000000002	1.3929458267188102
1.04125	1.3695349724882422
1.05875	4.040694092382665
1.0762500000000002	2.6499944996113953
1.09375	0.0
1.11125	2.566530105922847
1.1287500000000001	1.2633694707449676
1.1462500000000002	0.0
1.16375	0.0
1.1812500000000001	3.6216591494689063
1.1987500000000002	2.3791921419868727
1.21625	0.0
1.2337500000000001	3.467545994172357
1.2512500000000002	2.2793658982671436
1.26875	0.0
1.2862500000000001	3.3260135046143025
1.3037500000000002	0.0
1.32125	0.0
1.33875	1.065193867490855
1.3562500000000002	2.102898860981946
1.37375	2.0761103404598824
1.39125	0.0
1.4087500000000002	1.0122649796652226
1.4262500000000002	1.9996891009337523
1.44375	0.0
1.4612500000000002	0.9758961780006037
1.4787500000000002	2.8930413324159905
1.49625	0.0
1.5137500000000002	0.9420500677809295
1.5312500000000002	0.9312837812920046
1.54875	2.7622824021373016
1.5662500000000001	0.9104729705368759
1.5837500000000002	0.0
1.60125	0.8905719220005508
1.6187500000000001	0.8809441174383827
1.6362500000000002	0.0
1.65375	1.7245995949851936
1.6712500000000001	0.8532704802413654
1.6887500000000002	1.6888565981979358
1.7062500000000003	0.8357674960312861
1.7237500000000001	0.0
1.7412500000000002	0.0
1.7587500000000003	0.8108192125676656
1.77625	0.8028308459413832
1.7937500000000002	0.7949983498834186
1.8112500000000002	1.574634412812568
1.82875	1.5595661409196249
1.8462500000000002	0.0
1.8637500000000002	0.0
1.88125	0.0
1.8987500000000002	1.5020706149871044
1.9162500000000002	0.0
1.93375	0.7374419082628996
1.9512500000000002	0.0
1.9687500000000002	0.7243318298937812
1.9862500000000003	0.7179500516568317
2.00375	1.423359491057649
2.02125	0.7055180161303066
2.0387500000000003	2.7978482699759795
2.0562500000000004	0.6935091988344713
2.07375	0.0
2.09125	1.3638047006368268
2.10875	0.6762434096518705
2.12625	2.6827104810880784
2.1437500000000003	2.6608108036914415
2.1612500000000003	0.0
2.1787500000000004	2.6180668550377635
2.19625	0.0
2.21375	1.2883372468466465
2.23125	0.6391163204945128
2.2487500000000002	1.2682853052614846
2.2662500000000003	2.5169831926810935
2.2837500000000004	1.248847982575485
2.30125	1.2393510397422114
2.31875	0.6149987234947201
2.33625	0.6103919914835235
2.3537500000000002	0.0
2.3712500000000003	0.6013825155944679
2.3887500000000004	1.7909303486384702
2.4062500000000004	3.555810801296744
2.42375	0.0
2.44125	0.0
2.45875	2.319924010335954
2.4762500000000003	1.1517643938240338
2.4937500000000004	1.7155227550115877
2.5112500000000004	0.5678559642024418
2.52875	0.5639261651422174
2.54625	0.0
2.56375	0.5562275144235522
2.5812500000000003	0.5524564804274603
2.5987500000000003	1.6462087043040488
2.6162500000000004	1.0901315165625471
2.63375	1.082888117781401
2.65125	0.0
2.66875	2.137372612801322
2.6862500000000002	2.1234483612521275
2.7037500000000003	0.5274260897284815
2.7212500000000004	1.048068564154989
2.7387500000000005	0.5206858202111846
2.75625	1.0347597569911162
2.77375	1.0282313042656201
2.7912500000000002	0.5108923565081529
2.8087500000000003	0.0
2.8262500000000004	1.009131032359757
2.8437500000000004	1.0029209952375433
2.86125	2.4919673046804403
2.87875	0.4953637134531939
2.89625	1.9694823169317317
2.9137500000000003	0.0
2.9312500000000004	0.4864915275405993
2.9487500000000004	0.4836043374661745
2.9662500000000005	0.48075121453127084
2.98375	1.433794677942236
3.00125	0.9502895727469434
3.0187500000000003	0.0
3.0362500000000003	0.939335226087036
3.0537500000000004	0.93395221619542
3.0712500000000005	0.0
3.08875	0.9233691882498629
3.10625	1.8363342166321217
3.1237500000000002	0.4565116574960807
3.1412500000000003	0.45396841706434754
3.1587500000000004	1.3543600697459899
3.1762500000000005	1.7958640410589617
3.19375	0.893011845074525
3.21125	0.444072647755043
3.2287500000000002	0.883331499870465
3.2462500000000003	2.1964240124811427
3.2637500000000004	0.4369293880056322
3.2812500000000004	2.172995489681344
3.2987500000000005	0.8645870648599512
3.31625	0.4300123000688676
3.33375	1.7110200706152316
3.3512500000000003	1.2765639299694578
3.3687500000000004	0.8466216193563677
3.3862500000000004	1.2633694707449674
